ApplicantID,DateFrom,DateTo,Industry,Position,Salary,ExpectedSalary,Age,EducationLevelName,MajorName
33816,2020-04-01,2020-08-01,Satuan Polisi Pamong Praja,social volunteer,3000000.0,4200000.0,30,S2,HUKUM
33819,2018-10-01,2019-05-01,Hospitality,Venue & Dining HR Coordinator,7000000.0,12000000.0,33,S1,PSIKOLOGI
33819,2017-05-01,2018-09-01,Education,Head of HR,5000000.0,12000000.0,33,S1,PSIKOLOGI
33819,2013-06-01,2015-09-01,Education,Corporate HR Staff,3500000.0,12000000.0,33,S1,PSIKOLOGI
33831,2018-03-01,2020-03-01,Tour and travel ,General administration ,2000000.0,5000000.0,28,S1,AKUNTANSI
33833,2018-04-01,2018-12-01,DIGITAL MARKETING,SENIOR GRAPHIC DESIGNER,6000000.0,7000000.0,37,S1,DESAIN GRAFIS
33833,2017-06-01,2018-01-01,HOSPITALITY,HOUSE ARTIST,5000000.0,7000000.0,37,S1,DESAIN GRAFIS
33833,2015-08-01,2017-05-01,ADVERTISING,CREATIVE HEAD,3000000.0,7000000.0,37,S1,DESAIN GRAFIS
33833,2014-09-01,2015-01-01,RETAIL,PROMOTION STAFF,2750000.0,7000000.0,37,S1,DESAIN GRAFIS
33833,2013-06-01,2013-12-01,ADVERTISING,GRAPHIC DESIGNER,2500000.0,7000000.0,37,S1,DESAIN GRAFIS
33833,2009-12-01,2012-04-01,DESIGN - EVENT SUPPORT,DESIGNER GROUP HEAD,2500000.0,7000000.0,37,S1,DESAIN GRAFIS
33833,2009-02-01,2009-06-01,FOOD & BEVERAGE,GRAPHIC DESIGNER - PART TIME,1000000.0,7000000.0,37,S1,DESAIN GRAFIS
33842,2016-10-01,2017-05-01,Perbankan ,Bancassurance ,3700000.0,7500000.0,30,S1,PSIKOLOGI
33842,2017-07-01,2019-07-01,Perbankan ,SME banking,4500000.0,7500000.0,30,S1,PSIKOLOGI
33842,2019-08-01,2020-03-01,Financing,Relationship Manager ,7000000.0,7500000.0,30,S1,PSIKOLOGI
33843,2017-01-01,2017-12-01,Kapal,HRD dan GA,3300000.0,5000000.0,29,S2,HUKUM
33855,2005-03-01,2017-09-01,Perbankan,Back Office dan Relationship Manager,9000000.0,10000000.0,41,D3,PERHOTELAN
33855,2017-09-01,2018-08-01,Perbankan,Senior Retail Marketing,9000000.0,10000000.0,41,D3,PERHOTELAN
33855,2018-09-01,2019-07-01,Perbankan,Marketing,6000000.0,10000000.0,41,D3,PERHOTELAN
33855,2019-06-01,2020-03-01,Perbankan,Bussiness Manager,10000000.0,10000000.0,41,D3,PERHOTELAN
33852,2016-03-01,2016-12-01,Developer,Koordinator office,4500000.0,6500000.0,28,S2,HUKUM
33852,2017-01-01,2020-02-01,Perbankan,Staff legal,6500000.0,6500000.0,28,S2,HUKUM
33868,2017-03-01,2019-01-01,KESEHATAN,STAFF AKUNTING,4300000.0,6000000.0,29,S1,AKUNTANSI
33868,2019-03-01,2019-06-01,KESEHATAN,STAFF FINANCE,4500000.0,6000000.0,29,S1,AKUNTANSI
33870,2018-08-01,2019-01-01,Furniture,Staff Tax & Accounting,1000000.0,5000000.0,26,S1,MANAJEMEN
33873,2014-02-01,2017-10-01,PERAWATAN OTOMOTIF,CHIEF FINANCE AND ACCOUNTING,12500000.0,0.0,33,S1,AKUNTANSI
33875,2001-09-01,2008-07-01,Consumer Goods,Finance Staff,2500000.0,11000000.0,39,S1,AKUNTANSI
33875,2008-07-01,2011-05-01,Consumer Goods,Logistic Supervisor,5000000.0,11000000.0,39,S1,AKUNTANSI
33875,2012-11-01,2016-01-01,Trader,FAT Supervisor,8500000.0,11000000.0,39,S1,AKUNTANSI
33875,2016-09-01,2019-02-01,Consumer Goods,FAT Manager,12000000.0,11000000.0,39,S1,AKUNTANSI
33877,2004-06-01,2007-02-01,Entertainment / TV,Senior Accountant,7000000.0,18000000.0,51,S1,AKUNTANSI
33877,1997-03-01,2004-05-01,MSG Industries,Tax accountant,2000000.0,18000000.0,51,S1,AKUNTANSI
33877,2011-08-01,2017-12-01,Insurance,Finance Accounting Manager,15000000.0,18000000.0,51,S1,AKUNTANSI
33877,2007-04-01,2011-11-01,Insurance,Assistant Manager Finance,8000000.0,18000000.0,51,S1,AKUNTANSI
33877,2017-12-01,2018-09-01,Insurance,Head of finance accounting,18000000.0,18000000.0,51,S1,AKUNTANSI
33877,2019-07-01,2019-09-01,Investment Management,Head of finance accounting,19000000.0,18000000.0,51,S1,AKUNTANSI
33869,2015-10-01,2020-05-01,Konstruksi,Staff Accounting And Tax,5000000.0,5000000.0,29,D3,AKUNTANSI
33869,2011-04-01,2014-02-01,Pendidikan,Senior Marketing,3500000.0,5000000.0,29,D3,AKUNTANSI
9129,2012-02-01,2019-01-01,Retail,Senior Act Fin ,7500000.0,8000000.0,37,S1,AKUNTANSI
9129,2009-02-01,2012-01-01,Retail Floor/Wall Tile,AP Staff,38000000.0,8000000.0,37,S1,AKUNTANSI
33880,2015-05-01,2016-06-01,Food Processing,Accounting Manager,15000000.0,15000000.0,52,S1,MANAJEMEN
33889,2015-05-01,2018-08-01,Perkebunan Kelapa Sawit,Administrasi Officer ( Staff Estate Department),6900000.0,6500000.0,38,S1,SEMUA JURUSAN 2
33889,2011-01-01,2015-04-01,Pergudangan & Perdagangan Umum,Administrasi Gudang,4800000.0,6500000.0,38,S1,SEMUA JURUSAN 2
33889,2008-06-01,2010-11-01,Perkebunan Kelapa Sawit,Administrasi Tanaman,2500000.0,6500000.0,38,S1,SEMUA JURUSAN 2
29550,2019-12-01,2020-08-01,MEP,Admin Quantity Surveyor (QS),5000000.0,5000000.0,31,S1,SEMUA JURUSAN 2
29550,2017-08-01,2019-12-01,MEP,Purchasing,4500000.0,5000000.0,31,S1,SEMUA JURUSAN 2
29550,2014-02-01,2017-07-01,MEP,Admin Project,3500000.0,5000000.0,31,S1,SEMUA JURUSAN 2
29550,2012-09-01,2013-12-01,Call Center/IT-Enabled Services/BPO,Admin Claim dan Database Management,2400000.0,5000000.0,31,S1,SEMUA JURUSAN 2
29550,2011-12-01,2012-03-01,Properti,Receptionist,2250000.0,5000000.0,31,S1,SEMUA JURUSAN 2
33895,2019-11-01,2020-05-01,Perunggasan Terpadu,Staf Legal,425000.0,4250000.0,28,S1,HUKUM
33900,2018-08-01,2018-12-01,arsitektur,Arsitek,1000000.0,3500000.0,26,S1,ARSITEK
33901,2019-08-01,2020-04-01,Psychology Service,Shadow Teacher,1250000.0,3000000.0,25,S1,PSIKOLOGI
33901,2019-03-01,2020-06-01,Food & Beverage,Waitress,1250000.0,3000000.0,25,S1,PSIKOLOGI
33905,2016-06-01,2017-08-01,Insurance,Administration,4100000.0,8000000.0,31,S1,HUKUM
33905,2017-08-01,2018-11-01,Insurance,Underwriting Legal Staff,5200000.0,8000000.0,31,S1,HUKUM
33907,2017-07-01,2017-12-01,Lawfirm,Para Legal - Junior assosiate,4500000.0,5000000.0,27,S1,HUKUM
33907,2018-01-01,2018-07-01,Lembaga Negara,Monitoring Team,5500000.0,5000000.0,27,S1,HUKUM
33907,2020-01-01,2020-05-01,Lawfirm,Junior assosiate,5000000.0,5000000.0,27,S1,HUKUM
33908,2016-01-01,2018-12-01,Lawfirm,junior legal,4000000.0,5500000.0,0,S1,HUKUM
30374,2013-08-01,2018-12-01,Hukum,Asisten Notaris,4000000.0,5000000.0,32,S2,HUKUM
30374,2020-03-01,2020-08-01,Media,Senior Legal,6000000.0,5000000.0,32,S2,HUKUM
33912,2015-06-01,2019-11-01,NGO,Manager Area ( West Java ),5500000.0,7500000.0,32,S1,SEMUA JURUSAN
33912,2019-11-01,2020-08-01,Technology and retail,Business Development Manager,7500000.0,7500000.0,32,S1,SEMUA JURUSAN
33913,2017-02-01,2019-04-01,Pemerintahan,Staff Non PNS,3000000.0,4900000.0,29,S1,HUKUM
33882,2019-01-01,2020-03-01,Food&Beverage,Manager Finance&Accounting,16000000.0,15000000.0,39,S1,AKUNTANSI
33882,2017-07-01,2018-10-01,"Forwader lokal,Seafreight",Supervisor Keuangan,14000000.0,15000000.0,39,S1,AKUNTANSI
33882,2015-08-01,2016-12-01,Manufaktur Kaca art&decoratif,Manager Accounting,15000000.0,15000000.0,39,S1,AKUNTANSI
33882,2013-02-01,2015-07-01,Pengelola Parkir Gedung(Secure Parking),Asisten Manager Finance,13000000.0,15000000.0,39,S1,AKUNTANSI
33914,2016-07-01,2016-11-01,Government Institution,Public Relation Intern Staff,1000000.0,7500000.0,27,S1,KOMUNIKASI
33914,2017-06-01,2018-01-01,Internet Service Provider,Marketing Communication Staff,5000000.0,7500000.0,27,S1,KOMUNIKASI
33909,2018-06-01,2019-10-01,Legal Service,Legal Assistant,3000000.0,7000000.0,28,S1,HUKUM
33909,2019-10-01,2020-07-01,Legal Services,Junior Associate,5000000.0,7000000.0,28,S1,HUKUM
33915,2015-03-01,2017-03-01,Usaha Jasa,Marketing and Social Media\,800000.0,7000000.0,29,S1,KOMUNIKASI
33915,2017-04-01,2018-04-01,Usaha Jasa,Photographer,800000.0,7000000.0,29,S1,KOMUNIKASI
33915,2019-01-01,2020-01-01,Digital Agency,DIgital Marketing (Creative Director),1000000.0,7000000.0,29,S1,KOMUNIKASI
33923,2020-01-01,2020-05-01,Retail,Sales admin,4850000.0,4500000.0,27,S1,AKUNTANSI
33931,2018-03-01,2020-03-01,Tour and travel ,General administration ,2000000.0,4000000.0,28,S1,AKUNTANSI
33929,2017-07-01,2020-02-01,Food and beverages,Supervisor,2500000.0,4000000.0,26,S1,MANAJEMEN
33936,2011-06-01,2012-08-01,Informa Furnishings,Customer Service ,1600000.0,5000000.0,29,S2,HUKUM
33936,2012-08-01,2016-01-01,Bank,Customer Service Officer,5100000.0,5000000.0,29,S2,HUKUM
33936,2017-07-01,2020-04-01,Legal Service / Notary Public,Staff,3500000.0,5000000.0,29,S2,HUKUM
33921,2019-01-01,2019-02-01,notaris dan ppat,staff notaris ,1800000.0,4000000.0,24,S1,HUKUM
33944,2019-09-01,2020-08-01,Retail,IT Support,5750000.0,5500000.0,32,S1,TEKNIK INFORMATIKA 2
33944,2016-04-01,2017-04-01,Perbankan,IT Helpdesk Support,4500000.0,5500000.0,32,S1,TEKNIK INFORMATIKA 2
33944,2014-06-01,2015-05-01,Retail,Ka Sub Sie IT Support,3200000.0,5500000.0,32,S1,TEKNIK INFORMATIKA 2
33943,2018-04-01,2020-08-01,Digital company,Staff Customer Verification,4100000.0,4100000.0,25,S1,KOMUNIKASI
33943,2015-11-01,2018-04-01,Digital company,Staff Customer Verification,3650000.0,4100000.0,25,S1,KOMUNIKASI
33943,2015-10-01,2015-11-01,Digital company,Staff Data Entry,1500000.0,4100000.0,25,S1,KOMUNIKASI
34960,2020-03-01,2020-05-01,Wedding ,Assistant Project Manager,4000000.0,4000000.0,26,S1,PERHOTELAN
34960,2019-12-01,2020-02-01,Wedding,Wedding Coordinator,4000000.0,4000000.0,26,S1,PERHOTELAN
34963,2016-04-01,2018-08-01,Plastik Packaging,Tax Accounting,5500000.0,4500000.0,28,S1,AKUNTANSI
34963,2014-06-01,2016-04-01,Service Sparepart,Tax Staff,3000000.0,4500000.0,28,S1,AKUNTANSI
34962,2017-10-01,2020-02-01,makanan (Biskuit),Admin Personalia,4197000.0,4200000.0,28,S1,BAHASA INGGRIS
33306,2006-06-01,2017-09-01,Alat berat,Finance officer ,5500000.0,4500000.0,41,S1,MANAJEMEN
33306,2018-02-01,2018-04-01,Logistik,Kasir muatan,4000000.0,4500000.0,41,S1,MANAJEMEN
33306,2018-12-01,2020-05-01,Pompa air,"Sekretaris, finance, administrasi",5000000.0,4500000.0,41,S1,MANAJEMEN
34968,2017-09-01,2017-09-01,INVESTMENT,BROKER STAFF,600000.0,6000000.0,28,D4,AKUNTANSI
34968,2017-11-01,2020-05-01,CONSTRUCTION ENGINEERING,ACCOUNTING,6000000.0,6000000.0,28,D4,AKUNTANSI
34970,2018-10-01,2016-09-01,Konstruksi,Site Engineer Officer,6500000.0,6500000.0,28,S1,TEKNIK SIPIL
34970,2020-02-01,2020-08-01,Konsultan Perencana,Quantity Surveyor,4000000.0,6500000.0,28,S1,TEKNIK SIPIL
34969,2020-02-01,2020-03-01,Konstruksi,Project Officer/Engineering,7000000.0,8000000.0,30,D3,TEKNIK SIPIL
34969,2018-04-01,2019-10-01,Konstruksi,Civil Engineering,7500000.0,8000000.0,30,D3,TEKNIK SIPIL
34969,2016-04-01,2018-04-01,Manufactur,Staff Oprational,8500000.0,8000000.0,30,D3,TEKNIK SIPIL
34969,2015-06-01,2015-10-01,Finance,Staff,3500000.0,8000000.0,30,D3,TEKNIK SIPIL
34969,2014-08-01,2014-12-01,Konstruksi,Staff,4000000.0,8000000.0,30,D3,TEKNIK SIPIL
34978,2016-04-01,2019-04-01,Infrastruktur / Transportasi,E-TICKETING / STAFF ADMINISTRASI,4200000.0,4000000.0,26,SMK,SEMUA JURUSAN
34978,2019-04-01,2019-12-01,Infrastruktur / Transportasi,Pasengger Service,4300000.0,4000000.0,26,SMK,SEMUA JURUSAN
34980,2018-11-01,2020-08-01,Ekspedisi,Akuntansi,3400000.0,3500000.0,22,SMK,AKUNTANSI
34986,2018-09-01,2020-07-01,PENDIDIKAN,FINANCE ASISSTANT,4500000.0,5000000.0,30,S1,AKUNTANSI
34982,2011-02-01,2015-10-01,Pemerintah kota Surabaya,Tenaga ahli muda (outsourching),3500000.0,6000000.0,35,S1,HUKUM
34982,2015-11-01,2018-07-01,Food Frozen,Legal Officer,5400000.0,6000000.0,35,S1,HUKUM
34982,2018-08-01,2020-02-01,Ceramics,Legal Supervisor,6300000.0,6000000.0,35,S1,HUKUM
35000,2019-09-01,2020-08-01,IT,Telemarketing Officer,2000000.0,3000000.0,26,S1,KOMUNIKASI
11801,2019-07-01,2020-04-01,Food and beverage,HRD Admin and Document Controller,3000000.0,3500000.0,26,S1,PSIKOLOGI
11801,2017-01-01,2018-02-01,Psychological assessment and counseling.,Intern Staff,250000.0,3500000.0,26,S1,PSIKOLOGI
34985,2019-05-01,2020-05-01,Hospitality,Food&Beverage Administration,3800000.0,4000000.0,26,D3,PERHOTELAN
34985,2018-10-01,2019-05-01,Training & Consulting,Event Operational & Asst. Trainer,3000000.0,4000000.0,26,D3,PERHOTELAN
35006,2017-12-01,2018-12-01,Manufaktur,Secretary,3000000.0,4200000.0,29,S2,MANAJEMEN
35006,2019-01-01,2020-02-01,Manufaktur,Manager Produksi,3050000.0,4200000.0,29,S2,MANAJEMEN
35020,2018-07-01,2018-08-01,Olahraga,Volunteer ASIAN GAMES 2018,3000000.0,8000000.0,0,S1,SEMUA JURUSAN 2
35020,2019-03-01,2019-03-01,Entertainment,Laison Officer,600000.0,8000000.0,0,S1,SEMUA JURUSAN 2
34976,2019-07-01,2020-07-01,DISTRIBUSI RITEL,CREW STORE,4000000.0,0.0,21,SMK,Teknik Komputer
29696,2019-10-01,2019-12-01,Education,Admin Marketing Consultant,1300000.0,4000000.0,24,D3,MANAJEMEN
29696,2020-03-01,2020-04-01,Finance,Trainee Admin Accounting (Administration Head),4000000.0,4000000.0,24,D3,MANAJEMEN
35018,2012-01-01,2014-04-01,Kesehatan,Asisten Apoteker,1500000.0,4200000.0,29,S1,SEKRETARIS
35018,2015-10-01,2018-11-01,Kesehatan,Asisten Apoteker,3500000.0,4200000.0,29,S1,SEKRETARIS
35018,2019-10-01,2019-10-01,Event bazar book,Floor (Children book Section),2400000.0,4200000.0,29,S1,SEKRETARIS
35027,2018-02-01,2019-08-01,Manufaktur,HR Supervisor,8000000.0,0.0,0,S1,Teknik Komputer
34995,2019-01-01,2019-04-01,Hukum Perdata,Staff Admin dan Lapangan,1750000.0,4200000.0,28,S1,SEMUA JURUSAN
34995,2019-05-01,2020-08-01,Hukum Perdata,Staff Admin Finance dan Pengurusan Perbankan,2000000.0,4200000.0,28,S1,SEMUA JURUSAN
31903,2018-03-01,2019-05-01,Jam tangan,SALES,4000000.0,4200000.0,25,SMK,AKUNTANSI
35040,2020-04-01,2020-07-01,Psikologi,Graphic Design Internship,250000.0,5000000.0,25,S1,SEMUA JURUSAN 2
35071,2016-09-01,2017-09-01,Forwading,Staff Impor,2000000.0,4500000.0,28,S1,SEMUA JURUSAN
35071,2017-12-01,2019-09-01,Retail,Store HRD,2800000.0,4500000.0,28,S1,SEMUA JURUSAN
33365,2017-07-01,2019-10-01,Health & Beauty,Business Development,4500000.0,0.0,0,S1,SEMUA JURUSAN 2
35079,2019-11-01,2020-02-01,construction,Project Engineer,4000000.0,5000000.0,27,S1,TEKNIK SIPIL
35078,2014-12-01,2017-12-01,Konsultan Managemen Kontruksi,Supervisor Struktur & Finishing,4500000.0,7500000.0,31,D4,TEKNIK SIPIL
35078,2018-01-01,2019-05-01,Jasa Kontruksi Bangunan,Quantity Surveyor,7500000.0,7500000.0,31,D4,TEKNIK SIPIL
35078,2019-06-01,2020-07-01,Jasa Kontruksi Bangunan,Quantity Surveyor & Site Manager,8500000.0,7500000.0,31,D4,TEKNIK SIPIL
35080,2016-05-01,2019-07-01,Education,General Administration & Government Relation,5450000.0,6650000.0,32,S1,SEMUA JURUSAN
35080,2015-12-01,2016-04-01,Finance,Project Admin Cash Management,2850000.0,6650000.0,32,S1,SEMUA JURUSAN
35080,2013-01-01,2014-08-01,Manufacuring,Staff General Affair,1850000.0,6650000.0,32,S1,SEMUA JURUSAN
35077,2018-12-01,2019-04-01,LEMBAGA MINYAK DAN GAS,Staff,500000.0,3000000.0,20,SMK,Teknik Komputer
35082,2019-11-01,2020-03-01,Subkontraktor Bekisting,Site Engineer,7000000.0,7000000.0,25,D4,TEKNIK SIPIL
35099,2020-01-01,2020-02-01,PELAYANAN,QUALITY ASSURANCE,4300000.0,5000000.0,24,S1,MANAJEMEN
35068,2018-09-01,2019-12-01,Advertising,Administrasi Event,3000000.0,3700000.0,0,SMK,DESAIN GRAFIS
35068,2020-01-01,2020-09-01,FNB,CREW kicthen,4200000.0,3700000.0,0,SMK,DESAIN GRAFIS
35107,2000-08-01,2003-03-01,Percetakan,Graphic Design,750000.0,3500000.0,41,SMA,SMA SEGALA JURUSAN
35107,2003-03-01,2006-05-01,Digital Printing,Graphic Design & Operator Mesin,1500000.0,3500000.0,41,SMA,SMA SEGALA JURUSAN
35107,2006-06-01,2007-05-01,Percetakan,Graphic Design,2000000.0,3500000.0,41,SMA,SMA SEGALA JURUSAN
35107,2007-06-01,2016-12-01,Digital Printing,Graphic Design & Operator,2800000.0,3500000.0,41,SMA,SMA SEGALA JURUSAN
35107,2017-01-01,2020-03-01,Digital Printing,Graphic Design & Operator Mesin,3500000.0,3500000.0,41,SMA,SMA SEGALA JURUSAN
35109,2011-06-01,2014-07-01,Advertising ,Staff desain grafis ,3500000.0,0.0,0,SMK,DESAIN GRAFIS
35115,2020-01-01,2020-07-01,Consultan Engineering,Inspector,4500000.0,5500000.0,29,S1,TEKNIK SIPIL
35115,2019-11-01,2019-12-01,Kontraktor,Pelaksana Lapangan,4300000.0,5500000.0,29,S1,TEKNIK SIPIL
35115,2019-03-01,2019-07-01,Kontraktor Facade,Project Supervisor,3850000.0,5500000.0,29,S1,TEKNIK SIPIL
35121,2015-05-01,2015-08-01,Advertising,Research and development,3200000.0,6000000.0,27,D3,TEKNIK SIPIL
35121,2017-11-01,2018-05-01,Residence,Technical,1500000.0,6000000.0,27,D3,TEKNIK SIPIL
35121,2017-02-01,2018-05-01,Sneaker,Technical,1600000.0,6000000.0,27,D3,TEKNIK SIPIL
35121,2019-01-01,2019-09-01,Interior Contractor,Supervisor Pelaksana,4000000.0,6000000.0,27,D3,TEKNIK SIPIL
35121,2019-09-01,2020-07-01,Construction and Investment,Quality Control Engineer,7000000.0,6000000.0,27,D3,TEKNIK SIPIL
35149,2019-05-01,2020-12-01,KONSTRUKSI,LOGISTIC PROJECT STAFF,5150000.0,5500000.0,29,S1,MANAJEMEN
35154,2009-01-01,2011-01-01,Banking,Marketing Leader,2500000.0,8000000.0,43,S1,TEKNIK INFORMATIKA
35161,2018-01-01,2020-09-01,Event Organizer,Project Officer,8000000.0,8000000.0,32,SMK,SEMUA JURUSAN
35161,2016-08-01,2016-12-01,Event Organizer,Show Management,7000000.0,8000000.0,32,SMK,SEMUA JURUSAN
35161,2015-01-01,2016-01-01,Event Organizer,Project Officer,7000000.0,8000000.0,32,SMK,SEMUA JURUSAN
35161,2011-11-01,2013-12-01,Event Organizer,Team Leader,5500000.0,8000000.0,32,SMK,SEMUA JURUSAN
2099,2015-10-01,2017-05-01,Student Service,Part-Timer Administration & Designer,1000000.0,4700000.0,26,S1,DESAIN GRAFIS
35164,2018-08-01,2018-09-01,Agribisnis,Magang Sebagai Asisten HSE,250000.0,3000000.0,25,D4,SEMUA JURUSAN
35164,2018-09-01,2018-12-01,Pupuk Kimia,Magang Sebagai Asisten HSE,500000.0,3000000.0,25,D4,SEMUA JURUSAN
35096,2019-09-01,2020-03-01,Medical Theraphy Brand & e-commerce,Videographer,4000000.0,0.0,27,S1,KOMUNIKASI
35096,2019-01-01,2019-06-01,Media,Videographer,3500000.0,0.0,27,S1,KOMUNIKASI
35096,2018-03-01,2019-06-01,Humas Kepolisian,Creative Designer,3500000.0,0.0,27,S1,KOMUNIKASI
35096,2017-11-01,2018-02-01,Media,Creative Designer Internship,3000000.0,0.0,27,S1,KOMUNIKASI
35171,2018-01-01,2018-06-01,Hukum,Assistemt secretary,3500000.0,5000000.0,30,S2,HUKUM
35171,2018-06-01,2018-12-01,Hukum,Lead office,3500000.0,5000000.0,30,S2,HUKUM
35156,2015-08-01,2019-03-01,Building consultant,3d artist,4300000.0,0.0,32,S1,DESAIN GRAFIS
35156,2019-03-01,2020-02-01,Design,3d designer,9000000.0,0.0,32,S1,DESAIN GRAFIS
35178,2012-01-01,2012-04-01,Offset Printing,Desainer Grafis (Magang),700000.0,4000000.0,27,S1,SEMUA JURUSAN 2
35178,2013-06-01,2014-03-01,"DIGITAL MARKETING, MEDIA, PUBLISHING",Desainer Grafis + Marketing Online,1000000.0,4000000.0,27,S1,SEMUA JURUSAN 2
35178,2019-02-01,2019-07-01,Konveksi,Desainer Grafis + Administration,2500000.0,4000000.0,27,S1,SEMUA JURUSAN 2
35123,2006-01-01,2007-05-01,Perkebunan ,Junior Secretary,3500000.0,0.0,0,S1,AKUNTANSI
35123,2007-06-01,2012-07-01,Forwarding/Transportasi/Logistics,Customer Service and Sales Support Airfreight Impor,5000000.0,0.0,0,S1,AKUNTANSI
35123,2014-03-01,2019-04-01,Kontraktor,Sekretaris Direktur,8000000.0,0.0,0,S1,AKUNTANSI
35186,2018-12-01,2019-12-01,KOPERASI DAN RETAIL,STAFF ADMIN,1500000.0,3000000.0,25,S1,TEKNIK INFORMATIKA
35186,2018-12-01,2019-12-01,SOFTWARE HOUSE,STAFF DESAIN,1500000.0,3000000.0,25,S1,TEKNIK INFORMATIKA
35187,2020-04-01,2020-05-01,SOSIAL,TELEFUNDRISING,2000000.0,3500000.0,25,S1,MANAJEMEN
35188,2015-02-01,2019-12-01,Media and Communication,Radio Announcer,2200000.0,5000000.0,30,S1,BAHASA INGGRIS
35191,2019-08-01,2020-01-01,Food and Beverages,HR Recruitment,1650000.0,3000000.0,29,S1,PSIKOLOGI
35191,2013-01-01,2014-02-01,Advertising,Graphic Designer,1250000.0,3000000.0,29,S1,PSIKOLOGI
35193,2019-04-01,2019-04-01,Pendidikan,Tutor,1200000.0,4000000.0,29,S2,HUKUM
35193,2020-01-01,2020-05-01,Pendidikan,Dosen,1500000.0,4000000.0,29,S2,HUKUM
35193,2017-04-01,2017-09-01,Law Firm,Paralegal,500000.0,4000000.0,29,S2,HUKUM
35193,2017-04-01,2017-09-01,Hukum,Tim Teknis Uji Materiil Undang-Undang & Perda,500000.0,4000000.0,29,S2,HUKUM
6295,2018-12-01,2020-07-01,Pay TV,Staff Upselling,4200000.0,5500000.0,27,D3,SEMUA JURUSAN
35213,2019-06-01,2019-11-01,Social Media Branding and Advertising,Graphic Designer,1800000.0,2000000.0,22,S1,TEKNIK INFORMATIKA
35146,2019-07-01,2020-07-01,Pendidikan,Accounting Staff,4051000.0,6000000.0,30,S1,AKUNTANSI
35146,2017-08-01,2018-06-01,Pendidikan,Guru Part Time,1200000.0,6000000.0,30,S1,AKUNTANSI
35146,2015-07-01,2019-06-01,Pendidikan,Guru SMP,3700000.0,6000000.0,30,S1,AKUNTANSI
35224,2016-11-01,2019-12-01,Manufacture,Staff HR,4000000.0,4500000.0,30,S1,MANAJEMEN
35232,2018-12-01,2020-03-01,Smartphone repair company & restaurant,Graphic Designer,2300000.0,2500000.0,24,SMK,DESAIN GRAFIS
35233,2001-08-01,2003-04-01,Supporting Industry for Infrastructure ,Site Supervisor,3200000.0,5500000.0,42,S1,TEKNIK SIPIL
35234,2019-12-01,2020-07-01,Digital Agency,HR Generalist,5000000.0,0.0,0,S2,MANAJEMEN
35235,2020-01-01,2020-05-01,Consultant Politic,Legal Writer,5500000.0,5500000.0,27,S1,HUKUM
35235,2019-06-01,2020-01-01,Legal Service,Junior Associate,3500000.0,5500000.0,27,S1,HUKUM
35159,2006-06-01,2009-09-01,Pesawat terbang,Teknisi,3500000.0,4250000.0,35,SMK,TEKNIK ELEKTRO 2
35159,2009-10-01,2016-02-01,Minuman,Teknisi,3200000.0,4250000.0,35,SMK,TEKNIK ELEKTRO 2
35159,2016-03-01,2017-04-01,Advertising,ME,3300000.0,4250000.0,35,SMK,TEKNIK ELEKTRO 2
35240,2019-01-01,2020-07-01,Startup,Multimedia Staff,2500000.0,4000000.0,27,S1,TEKNIK INFORMATIKA 2
35192,2014-12-01,2020-02-01,Securities system,STAFF OPERASIONAL,2500000.0,0.0,27,SMK,TEKNIK ELEKTRO 2
27917,2017-08-01,2018-12-01,Distributor Bahan Bangunan,Digital Marketing (SEO),3500000.0,4000000.0,27,S1,TEKNIK INFORMATIKA 2
27917,2016-01-01,2016-12-01,Klinik Kesehatan dan Persalinan,Web Programming,2000000.0,4000000.0,27,S1,TEKNIK INFORMATIKA 2
27917,2012-03-01,2012-05-01,Distributor Komputer dan Aksesoris,IT Staff,1000000.0,4000000.0,27,S1,TEKNIK INFORMATIKA 2
35277,2020-02-01,2020-03-01,Outsourcing,Data Collection Traveloka Eats,4100000.0,4100000.0,26,S1,HUKUM
35277,2019-07-01,2019-10-01,Hospitality,Talent & Culture Apprentice (HRD Staff),3900000.0,4100000.0,26,S1,HUKUM
35279,2018-08-01,2018-11-01,Media Television ,Production Assistant ,900000.0,4500000.0,26,S1,KOMUNIKASI
35284,2019-12-01,2020-10-01,INVESTING,IT SUPPORT STAFF,2000000.0,5000000.0,30,S1,TEKNIK INFORMATIKA 2
35287,2016-06-01,2020-03-01,PENDIDIKAN,STAFF HRD,4300000.0,4500000.0,32,S2,HUKUM
35287,2015-03-01,2016-06-01,PENDIDIKAN,ADMINISTRASI DAN CUSTOMER SERVICE,3900000.0,4500000.0,32,S2,HUKUM
31291,2019-01-01,2020-06-01,E-Commerce Goverment,Administative Officer,3600000.0,5500000.0,26,S1,MANAJEMEN
31291,2018-12-01,2019-01-01,E-Commerce Goverment,PGA,3600000.0,5500000.0,26,S1,MANAJEMEN
31291,2018-07-01,2018-12-01,E-Commerce Goverment,Document Controller,3600000.0,5500000.0,26,S1,MANAJEMEN
31291,2014-03-01,2014-09-01,Insurance,Secretary,2500000.0,5500000.0,26,S1,MANAJEMEN
35293,2019-04-01,2020-04-01,Telecommunication,Marketing & Creative,14800000.0,9000000.0,46,S1,DESAIN GRAFIS
35293,2012-04-01,2018-04-01,Telecommunication,Creative Marketing Communication,13800000.0,9000000.0,46,S1,DESAIN GRAFIS
